date,day_of_week,week_start,month,is_weekend,user_id,income_inr,total_expenses_inr,essential_expenses_inr,discretionary_expenses_inr,housing_inr,food_inr,transport_inr,utilities_inr,debt_payment_inr,education_inr,healthcare_inr,dining_inr,shopping_inr,entertainment_inr,subscriptions_inr,net_cash_flow_inr,daily_budget_inr,budget_variance_inr,cash_balance_inr,debt_balance_inr,study_subject,study_hours,focus_rating,focus_score,tasks_planned,tasks_completed,study_tool,learning_risk_score,exercise_scheduled,exercise_completed,exercise_minutes,exercise_streak,reading_scheduled,reading_completed,reading_minutes,reading_streak,meditation_scheduled,meditation_completed,meditation_minutes,meditation_streak,sleep_before_11_scheduled,sleep_before_11_completed,sleep_before_11_streak,budget_review_scheduled,budget_review_completed,budget_review_streak,meal_prep_scheduled,meal_prep_completed,meal_prep_streak,habit_completion_rate,average_habit_streak,sleep_hours,steps,water_liters,mood_score,stress_score,screen_time_hours,savings_goal_progress,study_goal_progress,exercise_goal_progress,reading_goal_progress,debt_goal_progress,sleep_goal_progress,overall_goal_progress_score,financial_risk_score,academic_risk_score,behavioral_risk_score,overall_risk_score,compliance_score,risk_level,active_alerts,productivity_score
2026-06-10,Wednesday,2026-06-08,2026-06,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,9088,9088,0,0,1088,0,0,8000,0,0,0,0,0,0,-9088,2100,6988,374880,100000,Mathematics,2.9,4,81,6,5,Video and notes,19,false,false,0,5,true,true,24,9,true,false,0,0,true,false,0,false,false,0,true,true,2,0.5,2.7,6.6,5056,2,3.2,2.9,5.3,1.5,0.3071,0.4,0.96,0.8333,0.9167,74,51,19,31,36,81,LOW,1,72
2026-06-11,Thursday,2026-06-08,2026-06,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,-2100,374880,100000,Mathematics,2.7,3,63,5,4,Practice problems,37,true,false,0,0,true,true,34,10,true,true,13,1,true,false,0,false,false,0,false,false,2,0.5,2.2,7.4,4860,1.9,3.1,3.3,6.1,1.5,0.5,0.4,1.36,0.8333,1.0278,79,41,37,34,38,79,MEDIUM,0,63
2026-06-12,Friday,2026-06-08,2026-06,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,359,359,0,0,0,359,0,0,0,0,0,0,0,0,-359,2100,-1741,374521,100000,Database Systems,2.3,3,62,4,3,Practice problems,38,true,true,40,1,true,true,36,11,true,false,0,0,true,false,0,false,false,0,false,false,2,0.5,2.3,6.5,9219,1.7,3.4,3.6,5.4,1.5,0.6643,0.6,1.44,0.8333,0.9028,83,42,38,36,39,79,MEDIUM,0,62
2026-06-13,Saturday,2026-06-08,2026-06,true,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,2469,905,1564,0,905,0,0,0,0,0,0,0,1564,0,-2469,2600,-131,372052,100000,Database Systems,2.6,4,84,6,6,Flashcards,16,true,true,30,2,true,true,40,12,true,true,11,1,true,true,1,false,false,0,false,false,2,1,3,7.9,10803,1.9,3.6,2.8,6.3,1.5,0.85,0.8,1.5,0.8333,1.0972,91,43,16,3,24,92,LOW,0,93
2026-06-14,Sunday,2026-06-08,2026-06,true,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,1893,1893,0,0,0,0,0,0,1893,0,0,0,0,0,-1893,2600,-707,370159,100000,System Design,1.9,3,65,3,2,Flashcards,36,false,false,0,2,true,true,25,13,true,true,12,2,true,true,2,true,true,1,true,true,3,1,3.8,7.4,4664,1.8,3.6,3.2,6.3,1.5,0.9857,0.8,1,0.8333,1.0278,94,44,36,3,30,89,LOW,0,76
2026-06-15,Monday,2026-06-15,2026-06,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,1220,1220,0,0,1060,160,0,0,0,0,0,0,0,0,-1220,2100,-880,368939,100000,Data Structures,1.4,3,57,6,5,Flashcards,48,true,false,0,0,true,true,41,14,true,false,0,0,true,false,0,false,false,1,false,false,3,0.25,3,7,7091,1.9,3.8,3.4,4.8,1.5,0.1,0,1.5,0.8333,0.9722,65,44,48,50,47,71,MEDIUM,1,54
2026-06-16,Tuesday,2026-06-15,2026-06,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,3351,681,2670,0,472,209,0,0,0,0,0,2670,0,0,-3351,2100,1251,365588,100000,Mathematics,1,3,56,5,4,Practice problems,52,true,true,53,1,true,false,0,0,true,false,0,0,true,false,0,false,false,1,false,false,3,0.25,0.8,7.3,9978,1.9,3.9,2.8,5.3,1.5,0.1714,0.2,0,0.8333,1.0139,53,46,52,47,48,71,MEDIUM,1,53
2026-06-17,Wednesday,2026-06-15,2026-06,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,478,478,0,0,367,111,0,0,0,0,0,0,0,0,-478,2100,-1622,365110,100000,Data Analytics,1.8,4,79,6,5,Video and notes,23,false,false,0,1,true,true,30,1,true,false,0,0,true,true,1,false,false,1,true,true,4,0.75,1.3,6.7,6337,1.8,3.5,3.5,5.8,1.5,0.3,0.2,1.2,0.8333,0.9306,71,46,23,20,32,85,LOW,0,79
2026-06-18,Thursday,2026-06-15,2026-06,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,385,385,0,0,0,385,0,0,0,0,0,0,0,0,-385,2100,-1715,364725,100000,Data Analytics,1.2,3,61,6,5,Video and notes,45,true,true,34,2,true,false,0,0,true,true,13,1,true,true,2,false,false,1,false,false,4,0.75,1.7,7,8895,1.7,3.7,3.5,5.4,1.5,0.3857,0.4,0,0.8333,0.9722,60,47,45,20,39,81,MEDIUM,0,71
2026-06-19,Friday,2026-06-15,2026-06,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,166,166,0,0,0,166,0,0,0,0,0,0,0,0,-166,2100,-1934,364559,100000,Database Systems,3.3,4,84,5,5,Video and notes,16,true,true,52,3,true,true,29,1,true,false,0,0,true,true,3,false,false,1,false,false,4,0.75,2,7,10920,2,3.7,3.4,5,1.5,0.6214,0.6,1.16,0.8333,0.9722,84,47,16,19,30,87,LOW,0,85
2026-06-20,Saturday,2026-06-15,2026-06,true,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,1639,1181,458,0,1181,0,0,0,0,0,458,0,0,0,-1639,2600,-961,362920,100000,,0,,,0,0,,77,true,false,0,0,true,true,41,2,true,false,0,0,true,true,4,false,false,1,false,false,4,0.5,1.8,7.1,3906,1.7,3.4,2.3,6.7,1.5,0.6214,0.6,1.5,0.8333,0.9861,84,48,77,34,53,70,MEDIUM,0,45
2026-06-21,Sunday,2026-06-15,2026-06,true,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600,-2600,362920,100000,Data Structures,2.4,3,65,4,3,Flashcards,35,false,false,0,0,true,true,31,3,true,true,16,1,true,true,5,true,true,2,true,false,0,0.8,1.8,7.7,4633,2.1,3.3,3.2,6.1,1.5,0.7929,0.6,1.24,0.8333,1.0694,87,48,35,15,35,84,LOW,0,72
2026-06-22,Monday,2026-06-22,2026-06,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,-2100,362920,100000,Mathematics,3.8,4,85,3,3,Flashcards,15,true,true,50,1,true,true,34,4,true,false,0,0,true,true,6,false,false,2,false,false,0,0.75,2.2,6.7,8543,1.9,3.4,3.2,5.1,1.5,0.2714,0.2,1.36,0.8333,0.9306,71,48,15,17,29,87,LOW,0,86
2026-06-23,Tuesday,2026-06-22,2026-06,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,985,985,0,0,0,338,0,0,647,0,0,0,0,0,-985,2100,-1115,361935,100000,Mathematics,2.2,4,83,5,5,Flashcards,17,true,true,43,2,true,true,42,5,true,true,9,1,true,true,7,false,false,2,false,false,0,1,2.8,6.9,10052,2.1,4,2.3,4.9,1.5,0.4286,0.4,1.5,0.8333,0.9583,77,48,17,3,26,91,LOW,0,92
2026-06-24,Wednesday,2026-06-22,2026-06,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,718,718,0,0,0,205,0,0,513,0,0,0,0,0,-718,2100,-1382,361217,100000,Communication Skills,2.3,5,100,2,2,Video and notes,5,false,false,0,2,true,true,27,6,true,true,17,2,true,true,8,false,false,2,true,true,1,1,3.5,7.6,5687,1.9,3.6,1.7,4.6,1.5,0.5929,0.4,1.08,0.8333,1.0556,80,48,5,3,23,93,LOW,0,100
2026-06-25,Thursday,2026-06-22,2026-06,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,230,230,0,0,0,230,0,0,0,0,0,0,0,0,-230,2100,-1870,360987,100000,Communication Skills,1.7,4,81,2,2,Flashcards,21,true,true,38,3,true,true,26,7,true,true,9,3,true,true,9,false,false,2,false,false,1,1,4.2,7.1,10741,1.8,4.2,2.3,5.8,1.5,0.7143,0.6,1.04,0.8333,0.9861,86,48,21,3,27,90,LOW,0,91
2026-06-26,Friday,2026-06-22,2026-06,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,363,363,0,0,0,363,0,0,0,0,0,0,0,0,-363,2100,-1737,360624,100000,,0,,,0,0,,62,true,false,0,0,true,true,27,8,true,true,13,4,true,true,10,false,false,2,false,false,1,0.75,4.2,7.3,4787,1.8,3.3,2.3,5.3,1.5,0.7143,0.6,1.08,0.8333,1.0139,86,49,62,16,44,77,MEDIUM,0,53
2026-06-27,Saturday,2026-06-22,2026-06,true,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600,-2600,360624,100000,,0,,,0,0,,62,true,true,35,1,true,true,44,9,true,false,0,0,true,true,11,false,false,2,false,false,1,0.75,4,7,8868,1.7,3.8,2.4,5.6,1.5,0.7143,0.8,1.5,0.8333,0.9722,89,49,62,16,44,77,MEDIUM,0,53
2026-06-28,Sunday,2026-06-22,2026-06,true,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,1306,375,931,0,375,0,0,0,0,0,931,0,0,0,-1306,2600,-1294,359318,100000,Data Analytics,1.1,4,78,5,4,Video and notes,29,false,false,0,1,true,true,45,10,true,false,0,0,true,true,12,true,true,3,true,true,2,0.8,4.7,7,5299,1.8,3.5,1.9,6.6,1.5,0.7929,0.8,1.5,0.8333,0.9722,90,49,29,15,33,85,LOW,0,79
2026-06-29,Monday,2026-06-29,2026-06,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,3556,1782,1774,0,786,94,0,0,902,0,0,1774,0,0,-3556,2100,1456,355762,100000,Mathematics,1.5,5,96,2,2,Video and notes,8,true,true,47,2,true,true,24,11,true,true,14,1,true,false,0,false,false,3,false,false,2,0.75,3.2,6.6,8988,1.9,3.2,1.8,4.7,1.5,0.1071,0.2,0.96,0.8333,0.9167,67,51,8,16,28,88,LOW,0,91
2026-06-30,Tuesday,2026-06-29,2026-06,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,711,711,0,0,328,383,0,0,0,0,0,0,0,0,-711,2100,-1389,355051,100000,Data Analytics,2.9,3,66,2,2,Video and notes,34,true,true,42,3,true,true,25,12,true,true,14,2,true,false,0,false,false,3,false,false,2,0.75,3.7,7.1,11205,2.1,3.4,2.3,5.8,1.4629,0.3143,0.4,1,0.8333,0.9861,76,52,34,16,37,82,LOW,0,77
2026-07-01,Wednesday,2026-06-29,2026-07,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,88000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88000,2100,-2100,443051,100000,Data Structures,2.3,5,98,6,6,Video and notes,5,false,false,0,3,true,false,0,0,true,true,16,3,true,true,1,false,false,3,true,true,3,0.75,2.2,7,7021,1.8,3.7,2.1,5,1.5,0.4786,0.4,0,0.8333,0.9722,61,20,5,16,14,97,LOW,0,92
2026-07-02,Thursday,2026-06-29,2026-07,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,24342,22321,2021,22000,0,321,0,0,0,0,0,2021,0,0,-24342,2100,22242,418709,100000,,0,,,0,0,,62,true,true,51,4,true,false,0,0,true,true,15,4,true,true,2,false,false,3,false,false,3,0.75,2.7,7.4,9500,2.2,3.4,2.3,5.6,1.5,0.4786,0.6,0,0.8333,1.0278,65,42,62,16,41,79,MEDIUM,1,53
2026-07-03,Friday,2026-06-29,2026-07,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,1584,1005,579,0,593,412,0,0,0,0,579,0,0,0,-1584,2100,-516,417125,100000,Data Structures,2.6,5,99,5,5,Video and notes,5,true,true,46,5,true,false,0,0,true,true,11,5,true,true,3,false,false,3,false,false,3,0.75,3.2,6.9,10366,1.7,3.7,2,5,1.5,0.6643,0.8,0,0.8333,0.9583,71,33,5,16,20,93,LOW,0,92
2026-07-04,Saturday,2026-06-29,2026-07,true,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,854,267,587,0,267,0,0,0,0,0,587,0,0,0,-854,2600,-1746,416271,100000,,0,,,0,0,,62,true,true,46,6,true,true,40,1,true,true,15,6,true,true,4,false,false,3,false,false,3,1,3.8,7.9,10936,1.8,4.3,2.4,6.4,1.5,0.6643,1,1.5,0.8333,1.0972,92,34,62,3,34,86,LOW,0,60
2026-07-05,Sunday,2026-06-29,2026-07,true,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,5416,4237,1179,0,1076,0,3161,0,0,0,0,0,1179,0,-5416,2600,2816,410855,100000,,0,,,0,0,,62,false,false,0,6,true,true,29,2,true,true,10,7,true,true,5,true,true,4,true,true,4,1,4.7,8,4623,1.9,3.9,1.7,6.2,1.5,0.6643,1,1.16,0.8333,1.1111,92,46,62,3,39,83,MEDIUM,0,60
2026-07-06,Monday,2026-07-06,2026-07,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,1553,1553,0,0,1247,306,0,0,0,0,0,0,0,0,-1553,2100,-547,409302,100000,Communication Skills,1.1,4,77,5,4,Video and notes,30,true,true,46,7,true,true,23,3,true,false,0,0,true,true,6,false,false,4,false,false,4,0.75,4,6.6,8809,1.9,4.2,2.1,5.3,1.5,0.0786,0.2,0.92,0.8333,0.9167,66,37,30,16,29,87,LOW,0,77
2026-07-07,Tuesday,2026-07-06,2026-07,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,1159,1159,0,0,0,260,899,0,0,0,0,0,0,0,-1159,2100,-941,408143,100000,,0,,,0,0,,62,true,true,32,8,true,true,38,4,true,true,12,1,true,false,0,false,false,4,false,false,4,0.75,3.5,6.9,8040,2.2,4.4,1.7,5.1,1.5,0.0786,0.4,1.5,0.8333,0.9583,71,38,62,16,39,81,MEDIUM,0,53
2026-07-08,Wednesday,2026-07-06,2026-07,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,1045,246,799,0,0,246,0,0,0,0,0,0,0,799,-1045,2100,-1055,407098,100000,Communication Skills,1.4,4,80,4,4,Practice problems,25,false,false,0,8,true,true,25,5,true,true,17,2,true,true,1,false,false,4,true,true,5,1,4.2,7.1,5305,2,3.7,1.9,5.1,1.5,0.1786,0.4,1,0.8333,0.9861,73,38,25,3,24,92,LOW,0,91
2026-07-09,Thursday,2026-07-06,2026-07,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,462,136,326,0,0,136,0,0,0,0,326,0,0,0,-462,2100,-1638,406636,100000,Data Structures,2.8,3,63,3,2,Practice problems,37,true,true,41,9,true,true,28,6,true,false,0,0,true,false,0,false,false,4,false,false,5,0.5,4,7.2,8840,2,3.4,2.1,5.8,1.5,0.3786,0.6,1.12,0.8333,1,80,39,37,31,36,81,LOW,0,60
2026-07-10,Friday,2026-07-06,2026-07,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,9953,8997,956,0,997,0,0,8000,0,0,956,0,0,0,-9953,2100,7853,396683,92000,Data Analytics,2.3,3,62,4,3,Video and notes,38,true,true,54,10,true,true,29,7,true,false,0,0,true,false,0,false,false,4,false,false,5,0.5,4.3,7.7,8690,1.7,4.3,2.4,4.9,1.5,0.5429,0.8,1.16,0.9167,1.0694,88,54,38,31,43,76,MEDIUM,1,62
2026-07-11,Saturday,2026-07-06,2026-07,true,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,917,917,0,0,917,0,0,0,0,0,0,0,0,0,-917,2600,-1683,395766,92000,,0,,,0,0,,62,true,true,35,11,true,true,30,8,true,true,13,1,true,false,0,false,false,4,false,false,5,0.75,4.8,7,11032,1.7,4,2.6,6.7,1.5,0.5429,1,1.2,0.9167,0.9722,91,44,62,18,42,79,MEDIUM,0,53
2026-07-12,Sunday,2026-07-06,2026-07,true,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,1090,1090,0,0,1090,0,0,0,0,0,0,0,0,0,-1090,2600,-1510,394676,92000,,0,,,0,0,,62,false,false,0,11,true,true,43,9,true,true,17,2,true,true,1,true,true,5,true,true,6,1,5.7,7.7,4913,2.1,4.1,2,6.2,1.5,0.5429,1,1.5,0.9167,1.0694,91,45,62,3,38,83,MEDIUM,0,60
2026-07-13,Monday,2026-07-13,2026-07,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,996,996,0,0,805,191,0,0,0,0,0,0,0,0,-996,2100,-1104,393680,92000,Data Structures,3.1,5,98,5,5,Video and notes,5,true,true,53,12,true,true,24,10,true,false,0,0,true,false,0,false,false,5,false,false,6,0.5,5.5,7,8709,1.6,3.4,1.7,5.1,1.5,0.2214,0.2,0.96,0.9167,0.9722,71,45,5,31,29,85,LOW,0,84
2026-07-14,Tuesday,2026-07-13,2026-07,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,-2100,393680,92000,Data Structures,2.1,3,65,2,2,Practice problems,35,true,true,42,13,true,true,29,11,true,true,10,1,true,true,1,false,false,5,false,false,6,1,6.2,7.4,8358,2.2,3.8,2,4.9,1.5,0.3714,0.4,1.16,0.9167,1.0278,78,45,35,3,30,89,LOW,0,84
2026-07-15,Wednesday,2026-07-13,2026-07,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,1601,1113,488,0,953,160,0,0,0,0,488,0,0,0,-1601,2100,-499,392079,92000,Mathematics,1.1,4,79,2,2,Video and notes,28,false,false,0,13,true,true,27,12,true,true,11,2,true,true,2,false,false,5,true,true,7,1,6.8,6.6,4920,2,3.2,2.4,5.7,1.5,0.45,0.4,1.08,0.9167,0.9167,78,46,28,3,29,89,LOW,0,91
2026-07-16,Thursday,2026-07-13,2026-07,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,175,175,0,0,0,175,0,0,0,0,0,0,0,0,-175,2100,-1925,391904,92000,Mathematics,1.3,4,78,2,2,Video and notes,28,true,true,46,14,true,true,42,13,true,false,0,0,true,true,3,false,false,5,false,false,7,0.75,7,7.6,10693,2.1,3.8,2.1,4.4,1.5,0.5429,0.6,1.5,0.9167,1.0556,84,46,28,16,32,85,LOW,0,83
2026-07-17,Friday,2026-07-13,2026-07,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,158,158,0,0,0,158,0,0,0,0,0,0,0,0,-158,2100,-1942,391746,92000,Data Analytics,2.6,4,82,4,4,Flashcards,18,true,true,47,15,true,false,0,0,true,true,17,1,true,true,4,false,false,5,false,false,7,0.75,5.3,7,11401,1.9,4.4,1.7,4.8,1.5,0.7286,0.8,0,0.9167,0.9722,74,46,18,16,29,87,LOW,0,84
2026-07-18,Saturday,2026-07-13,2026-07,true,6f168c2c-529c-4ec8-9932-90d1b493cf87,8057,2339,1153,1186,0,1153,0,0,0,0,0,1186,0,0,0,5718,2600,-261,397464,92000,,0,,,0,0,,62,true,true,41,16,true,true,45,1,true,true,11,2,true,false,0,false,false,5,false,false,7,0.75,5.2,7.9,11060,1.9,4.4,1.9,6.1,1.5,0.7286,1,1.5,0.9167,1.0972,94,45,62,16,42,79,MEDIUM,0,53
2026-07-19,Sunday,2026-07-13,2026-07,true,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,1394,0,1394,0,0,0,0,0,0,0,1394,0,0,0,-1394,2600,-1206,396070,92000,,0,,,0,0,,62,false,false,0,16,true,true,45,2,true,true,15,3,true,true,1,true,false,0,true,true,8,0.8,5,7,6431,1.8,4.2,2.6,6.7,1.5,0.7286,1,1.5,0.9167,0.9722,94,46,62,15,42,79,MEDIUM,0,54
2026-07-20,Monday,2026-07-20,2026-07,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,105,105,0,0,0,105,0,0,0,0,0,0,0,0,-105,2100,-1995,395965,92000,Communication Skills,2.6,4,82,3,3,Video and notes,18,true,true,41,17,true,true,27,3,true,true,17,4,true,false,0,false,false,0,false,false,8,0.75,5.3,7.2,11093,2.2,4,2.4,6,1.5,0.1857,0.2,1.08,0.9167,1,72,46,18,16,29,87,LOW,0,84
2026-07-21,Tuesday,2026-07-20,2026-07,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,1929,699,1230,0,383,316,0,0,0,0,1230,0,0,0,-1929,2100,-171,394036,92000,System Design,2.3,3,66,6,5,Video and notes,34,true,true,53,18,true,true,24,4,true,true,18,5,true,true,1,false,false,0,false,false,8,1,6,6.9,11352,1.7,3.4,2.4,5.8,1.5,0.35,0.4,0.96,0.9167,0.9583,76,47,34,3,31,88,LOW,0,81
2026-07-22,Wednesday,2026-07-20,2026-07,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,1466,1466,0,0,1203,263,0,0,0,0,0,0,0,0,-1466,2100,-634,392570,92000,Mathematics,1.9,3,63,4,3,Practice problems,38,false,false,0,18,true,true,34,5,true,true,15,6,true,true,2,false,false,0,true,false,0,0.75,5.2,6.9,4243,1.9,3.8,2.9,4.9,1.5,0.4857,0.4,1.36,0.9167,0.9583,79,47,38,16,36,83,LOW,0,70
2026-07-23,Thursday,2026-07-20,2026-07,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,839,839,0,0,839,0,0,0,0,0,0,0,0,0,-839,2100,-1261,391731,92000,Data Analytics,3.1,4,79,5,4,Flashcards,21,true,true,39,19,true,false,0,0,true,false,0,0,true,false,0,false,false,0,false,false,0,0.25,3.2,7.4,8494,1.8,4.1,3,5.7,1.5,0.7071,0.6,0,0.9167,1.0278,70,48,21,47,40,76,MEDIUM,1,63
2026-07-24,Friday,2026-07-20,2026-07,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,90,90,0,0,0,90,0,0,0,0,0,0,0,0,-90,2100,-2010,391641,92000,,0,,,0,0,,62,true,true,31,20,true,false,0,0,true,true,13,1,true,false,0,false,false,0,false,false,0,0.5,3.5,7.3,10622,1.6,3.2,2.5,4.9,1.5,0.7071,0.8,0,0.9167,1.0139,74,48,62,31,47,73,MEDIUM,0,45
2026-07-25,Saturday,2026-07-20,2026-07,true,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,439,0,439,0,0,0,0,0,0,0,439,0,0,0,-439,2600,-2161,391202,92000,,0,,,0,0,,62,true,false,0,0,true,true,37,1,true,true,17,2,true,false,0,false,false,0,false,false,0,0.5,0.5,8,5681,1.6,3.6,2.8,6.9,1.5,0.7071,0.8,1.48,0.9167,1.1111,90,48,62,35,49,72,MEDIUM,0,45
2026-07-26,Sunday,2026-07-20,2026-07,true,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,1167,474,693,0,474,0,0,0,0,0,693,0,0,0,-1167,2600,-1433,390035,92000,Data Structures,1.9,4,82,2,2,Video and notes,19,false,false,0,0,true,true,41,2,true,true,14,3,true,true,1,true,true,1,true,true,1,1,1.3,7.8,5694,1.8,3.5,2.3,5.4,1.5,0.8429,0.8,1.5,0.9167,1.0833,93,49,19,3,27,90,LOW,0,92
2026-07-27,Monday,2026-07-27,2026-07,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,1911,733,1178,0,509,224,0,0,0,0,1178,0,0,0,-1911,2100,-189,388124,92000,System Design,3.1,3,66,3,2,Flashcards,34,true,true,29,1,true,false,0,0,true,true,16,4,true,true,2,false,false,1,false,false,1,0.75,1.5,6.8,10710,2.1,3.7,2.6,5.1,1.5,0.2214,0.2,0,0.9167,0.9444,55,50,34,16,36,83,LOW,0,69
2026-07-28,Tuesday,2026-07-27,2026-07,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,530,530,0,0,299,231,0,0,0,0,0,0,0,0,-530,2100,-1570,387594,92000,System Design,2,3,65,6,5,Practice problems,35,true,true,30,2,true,true,34,1,true,true,10,5,true,true,3,false,false,1,false,false,1,1,2.2,6.5,8329,2.1,3,2.8,6,1.5,0.3643,0.4,1.36,0.9167,0.9028,76,50,35,3,32,87,LOW,0,80
2026-07-29,Wednesday,2026-07-27,2026-07,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,260,260,0,0,0,260,0,0,0,0,0,0,0,0,-260,2100,-1840,387334,92000,,0,,,0,0,,62,false,false,0,2,true,true,43,2,true,true,15,6,true,true,4,false,false,1,true,false,0,0.75,2.5,7.5,5886,1.9,4.2,2.6,4.6,1.5,0.3643,0.4,1.5,0.9167,1.0417,78,50,62,16,44,77,MEDIUM,0,53
2026-07-30,Thursday,2026-07-27,2026-07,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,814,814,0,0,556,258,0,0,0,0,0,0,0,0,-814,2100,-1286,386520,92000,Database Systems,1.9,5,97,3,3,Practice problems,5,true,false,0,0,true,true,37,3,true,true,13,7,true,true,5,false,false,1,false,false,0,0.75,2.7,7.4,5828,2.1,3.7,2.2,5.8,1.5,0.5,0.4,1.48,0.9167,1.0278,80,50,5,16,27,88,LOW,0,91
2026-07-31,Friday,2026-07-27,2026-07,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,808,808,0,0,407,401,0,0,0,0,0,0,0,0,-808,2100,-1292,385712,92000,,0,,,0,0,,62,true,false,0,0,true,false,0,0,true,false,0,0,true,false,0,false,false,1,false,false,0,0,0.2,6.9,3802,1.5,3.3,3.1,5.8,1.5,0.5,0.4,0,0.9167,0.9583,63,51,62,63,58,62,HIGH,1,30
2026-08-01,Saturday,2026-07-27,2026-08,true,6f168c2c-529c-4ec8-9932-90d1b493cf87,88000,1384,587,797,0,587,0,0,0,0,0,797,0,0,0,86616,2600,-1216,472328,92000,,0,,,0,0,,62,true,false,0,0,true,true,32,1,true,true,16,1,true,true,1,false,false,1,false,false,0,0.75,0.7,7,6357,1.7,3.7,2.8,6.5,1.5,0.5,0.4,1.28,0.9167,0.9722,80,21,62,18,32,85,LOW,0,53
2026-08-02,Sunday,2026-07-27,2026-08,true,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,22577,22000,577,22000,0,0,0,0,0,0,577,0,0,0,-22577,2600,19977,449751,92000,Mathematics,2.3,4,81,5,5,Practice problems,19,false,false,0,0,true,true,40,2,true,true,10,2,true,true,2,true,false,0,true,true,1,0.8,1.2,7.3,5326,2.3,3.8,2.1,5.3,1.5,0.6643,0.4,1.5,0.9167,1.0139,83,42,19,12,27,89,LOW,1,85
2026-08-03,Monday,2026-08-03,2026-08,false,6f168c2c-529c-4ec8-9932-90d1b493cf87,0,977,977,0,0,845,132,0,0,0,0,0,0,0,0,-977,2100,-1123,448774,92000,Data Analytics,3.1,5,100,5,5,Flashcards,5,true,true,54,1,true,true,44,3,true,true,13,3,true,true,3,false,false,0,false,false,1,1,1.8,7,11490,2.2,3.3,2.9,5.6,1.5,0.2214,0.2,1.5,0.9167,0.9722,72,33,5,3,16,98,LOW,0,100
